"DATE","QTY_B1_1","QTY_B1_2","QTY_B1_3","QTY_B1_4","QTY_B1_5","QTY_B1_6","QTY_B1_7","QTY_B1_8","QTY_B1_9","QTY_B1_10","QTY_B1_11","QTY_B1_12","QTY_B1_13","QTY_B1_14","QTY_B1_15","QTY_B1_16","QTY_B1_17","QTY_B1_18","QTY_B1_19","QTY_B1_20","QTY_B1_21","QTY_B1_22","QTY_B1_23","QTY_B1_24","QTY_B1_25","QTY_B1_26","QTY_B1_27","QTY_B1_28","QTY_B1_29","QTY_B1_30","QTY_B1_31","QTY_B1_32","QTY_B1_33","QTY_B1_34","QTY_B1_35","QTY_B1_36","QTY_B1_37","QTY_B1_38","QTY_B1_39","QTY_B1_40","QTY_B1_41","QTY_B1_42","QTY_B2_1","QTY_B2_2","QTY_B2_3","QTY_B2_4","QTY_B2_5","QTY_B2_6","QTY_B2_7","QTY_B2_8","QTY_B2_9","QTY_B2_10","QTY_B2_11","QTY_B2_12","QTY_B2_13","QTY_B2_14","QTY_B2_15","QTY_B2_16","QTY_B2_17","QTY_B2_18","QTY_B2_19","QTY_B2_20","QTY_B2_21","QTY_B2_22","QTY_B2_23","QTY_B2_24","QTY_B2_25","QTY_B2_26","QTY_B2_27","QTY_B2_28","QTY_B2_29","QTY_B2_30","QTY_B2_31","QTY_B2_32","QTY_B2_33","QTY_B2_34","QTY_B2_35","QTY_B2_36","QTY_B2_37","QTY_B2_38","QTY_B2_39","QTY_B2_40","QTY_B2_41","QTY_B2_42","QTY_B2_43","QTY_B2_44","QTY_B2_45","QTY_B3_1","QTY_B3_2","QTY_B3_3","QTY_B3_4","QTY_B3_5","QTY_B3_6","QTY_B3_7","QTY_B3_8","QTY_B3_9","QTY_B3_10","QTY_B3_11","QTY_B3_12","QTY_B3_13","QTY_B3_14","QTY_B3_15","QTY_B3_16","QTY_B3_17","QTY_B3_18","QTY_B3_19","QTY_B3_20","QTY_B3_21","QTY_B4_1","QTY_B4_2","QTY_B4_3","QTY_B4_4","QTY_B4_5","QTY_B4_6","QTY_B4_7","QTY_B4_8","QTY_B4_9","QTY_B4_10","PROMO_B1_1","PROMO_B1_2","PROMO_B1_3","PROMO_B1_4","PROMO_B1_5","PROMO_B1_6","PROMO_B1_7","PROMO_B1_8","PROMO_B1_9","PROMO_B1_10","PROMO_B1_11","PROMO_B1_12","PROMO_B1_13","PROMO_B1_14","PROMO_B1_15","PROMO_B1_16","PROMO_B1_17","PROMO_B1_18","PROMO_B1_19","PROMO_B1_20","PROMO_B1_21","PROMO_B1_22","PROMO_B1_23","PROMO_B1_24","PROMO_B1_25","PROMO_B1_26","PROMO_B1_27","PROMO_B1_28","PROMO_B1_29","PROMO_B1_30","PROMO_B1_31","PROMO_B1_32","PROMO_B1_33","PROMO_B1_34","PROMO_B1_35","PROMO_B1_36","PROMO_B1_37","PROMO_B1_38","PROMO_B1_39","PROMO_B1_40","PROMO_B1_41","PROMO_B1_42","PROMO_B2_1","PROMO_B2_2","PROMO_B2_3","PROMO_B2_4","PROMO_B2_5","PROMO_B2_6","PROMO_B2_7","PROMO_B2_8","PROMO_B2_9","PROMO_B2_10","PROMO_B2_11","PROMO_B2_12","PROMO_B2_13","PROMO_B2_14","PROMO_B2_15","PROMO_B2_16","PROMO_B2_17","PROMO_B2_18","PROMO_B2_19","PROMO_B2_20","PROMO_B2_21","PROMO_B2_22","PROMO_B2_23","PROMO_B2_24","PROMO_B2_25","PROMO_B2_26","PROMO_B2_27","PROMO_B2_28","PROMO_B2_29","PROMO_B2_30","PROMO_B2_31","PROMO_B2_32","PROMO_B2_33","PROMO_B2_34","PROMO_B2_35","PROMO_B2_36","PROMO_B2_37","PROMO_B2_38","PROMO_B2_39","PROMO_B2_40","PROMO_B2_41","PROMO_B2_42","PROMO_B2_43","PROMO_B2_44","PROMO_B2_45","PROMO_B3_1","PROMO_B3_2","PROMO_B3_3","PROMO_B3_4","PROMO_B3_5","PROMO_B3_6","PROMO_B3_7","PROMO_B3_8","PROMO_B3_9","PROMO_B3_10","PROMO_B3_11","PROMO_B3_12","PROMO_B3_13","PROMO_B3_14","PROMO_B3_15","PROMO_B3_16","PROMO_B3_17","PROMO_B3_18","PROMO_B3_19","PROMO_B3_20","PROMO_B3_21","PROMO_B4_1","PROMO_B4_2","PROMO_B4_3","PROMO_B4_4","PROMO_B4_5","PROMO_B4_6","PROMO_B4_7","PROMO_B4_8","PROMO_B4_9","PROMO_B4_10"
2016-12-07,4,0,1,4,2,3,1,2,2,1,3,13,2,1,0,2,1,4,5,12,1,2,1,3,3,2,1,3,8,0,6,7,0,3,5,5,1,1,0,2,7,2,0,1,6,7,0,3,2,0,5,4,1,2,7,1,7,0,2,3,0,1,8,7,5,2,1,7,2,7,1,1,1,2,5,0,4,11,8,4,4,2,0,2,3,6,0,1,1,0,0,2,1,2,0,2,0,0,1,0,0,1,1,2,3,1,2,0,10,9,0,0,0,7,0,20,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
2016-12-08,4,0,4,9,0,0,0,2,1,3,0,15,0,3,2,2,0,0,5,4,0,3,0,3,5,2,1,6,2,2,2,6,3,1,7,2,1,1,2,3,4,0,0,0,0,8,0,3,8,3,2,5,2,0,2,1,8,0,3,3,0,0,4,2,5,0,1,3,3,7,0,4,1,1,0,1,6,0,3,1,3,4,2,0,0,2,0,1,1,3,0,3,2,0,4,2,1,0,4,0,0,0,4,3,1,3,0,0,5,3,11,0,0,10,13,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
2016-12-09,2,3,4,1,0,1,7,7,6,8,0,16,3,7,5,5,1,1,6,5,1,4,5,3,5,5,3,1,10,0,3,5,5,3,4,3,6,2,7,3,4,6,2,1,4,18,1,2,8,2,10,3,3,0,5,3,17,0,4,15,0,1,7,4,6,2,3,10,9,18,11,8,0,5,4,0,15,0,18,5,1,2,4,3,6,8,0,4,2,3,0,1,2,3,2,0,1,3,1,0,3,4,7,6,1,3,0,2,6,3,17,0,0,14,21,5,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
2016-12-10,7,1,1,5,11,0,7,2,11,1,0,30,13,6,1,4,3,13,2,14,1,3,1,4,10,1,2,2,3,4,5,14,0,3,5,6,17,3,6,2,3,6,1,1,3,13,1,2,14,5,3,5,0,2,6,1,21,0,3,11,0,1,3,11,3,0,6,5,3,11,4,5,2,2,7,13,11,5,8,8,6,2,1,1,8,8,2,0,2,1,4,4,1,3,3,2,3,1,6,0,2,3,7,2,0,2,0,4,24,0,15,0,0,0,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2016-12-11,3,3,1,2,2,0,2,1,2,0,2,23,0,1,1,1,1,3,4,5,0,1,5,0,2,1,1,0,1,4,3,22,1,0,2,4,20,1,6,1,1,4,0,2,1,8,0,0,3,2,3,1,0,3,0,0,3,0,1,6,0,0,2,5,1,1,0,2,3,12,3,4,3,0,1,2,4,6,9,2,2,1,0,0,1,16,1,0,0,0,3,1,1,0,0,0,2,0,1,0,1,2,0,3,0,0,2,1,0,0,3,0,0,0,2,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-12,4,6,8,2,2,1,0,3,5,2,2,39,6,4,0,1,0,2,1,19,1,2,11,11,3,7,1,6,9,5,10,26,0,1,0,1,24,7,25,2,1,3,0,2,4,12,0,0,11,3,5,1,2,4,2,6,8,0,5,3,0,0,2,6,2,2,3,6,1,13,1,4,2,2,6,2,5,4,11,4,2,3,1,1,1,2,2,0,5,1,1,2,0,0,1,5,1,0,4,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,6,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-13,6,5,8,1,1,3,5,8,6,1,0,34,7,2,1,1,2,0,1,12,4,1,1,4,1,1,0,1,5,4,8,16,0,0,0,5,14,2,17,3,2,6,0,0,7,16,1,1,6,4,3,6,0,2,7,4,6,1,1,7,0,0,5,4,5,0,1,7,0,128,2,0,0,5,6,7,5,4,4,6,1,2,2,1,0,10,0,0,2,6,1,0,1,0,1,4,0,0,0,0,1,3,1,0,6,0,0,0,3,0,2,1,4,0,2,5,1,2,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-14,0,4,2,2,3,3,1,10,18,0,10,46,2,4,0,2,5,0,5,7,1,6,6,2,6,0,1,6,10,2,6,34,3,1,4,0,28,0,9,0,0,10,0,0,3,18,1,0,1,3,1,1,4,0,0,8,11,0,0,5,0,1,0,8,4,1,0,6,1,9,2,0,0,6,4,0,5,11,9,1,1,5,0,2,12,1,0,1,1,3,0,1,0,0,0,0,0,0,1,1,4,1,1,0,2,2,0,0,17,0,6,1,3,1,0,2,0,2,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-15,0,3,5,2,1,7,5,4,9,2,4,58,7,1,1,0,1,0,3,12,1,3,6,7,3,2,1,3,6,6,6,29,1,2,5,6,16,5,4,0,7,17,0,1,0,25,1,2,3,1,2,2,1,0,1,3,15,0,0,11,0,0,1,5,3,0,3,2,1,14,5,5,0,1,6,8,3,9,7,1,0,3,7,0,2,5,0,1,1,0,3,1,1,2,3,0,3,2,2,0,4,2,2,2,0,1,0,0,11,0,1,2,0,4,2,2,2,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-16,0,5,12,4,1,0,4,1,6,1,16,47,7,4,1,3,4,3,1,23,0,2,10,16,9,2,0,7,5,6,14,38,4,0,3,5,13,3,13,3,1,6,0,1,6,15,1,4,1,1,4,7,1,1,1,5,25,0,2,4,1,0,5,2,1,0,1,8,1,8,7,3,1,3,0,3,2,4,2,9,0,4,4,0,2,2,0,0,0,0,0,6,0,1,0,1,0,0,2,1,0,5,3,1,1,1,2,1,4,0,2,0,1,3,5,3,5,10,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-17,8,2,4,5,1,0,4,8,25,24,3,62,23,4,1,2,1,3,5,20,2,7,10,11,8,12,6,10,6,2,12,57,5,1,5,6,31,2,15,1,7,3,0,1,16,37,9,6,20,4,9,3,2,0,9,5,28,6,1,16,0,0,10,7,8,1,3,10,1,22,10,14,5,4,5,1,8,11,11,8,6,5,5,4,9,4,0,1,0,1,5,4,2,2,7,6,4,2,3,3,2,3,3,11,2,0,1,0,7,1,4,3,5,3,2,9,3,6,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-18,6,0,6,3,2,0,0,3,4,0,3,33,1,2,1,1,0,6,3,11,1,10,4,2,3,5,1,5,4,2,11,12,1,1,1,0,34,13,4,2,2,1,0,0,3,15,0,1,1,0,0,2,3,0,0,1,13,0,3,9,1,0,6,0,4,0,1,3,0,8,2,2,0,1,0,3,11,0,5,1,0,0,1,1,3,5,0,1,0,2,0,2,2,0,2,1,3,0,3,0,1,2,0,0,3,0,0,3,0,2,1,0,0,0,3,0,1,4,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19,3,4,2,1,2,2,3,1,4,0,5,38,4,7,3,1,0,2,2,10,0,2,6,2,8,3,2,5,1,1,12,9,1,3,5,1,19,2,10,1,10,2,0,7,3,12,3,1,10,4,4,1,1,3,3,4,12,1,1,9,0,2,11,8,3,2,2,5,0,26,4,2,5,1,8,3,10,19,10,2,0,2,1,1,1,1,0,0,0,0,0,1,2,0,0,0,2,0,2,4,5,1,4,1,1,0,0,0,1,2,5,2,3,0,4,2,3,5,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-20,5,4,6,1,0,0,4,1,9,3,1,25,5,4,1,2,0,2,2,17,0,4,6,1,8,5,3,9,8,12,8,13,1,1,1,4,26,3,7,3,1,5,0,3,8,15,1,0,6,1,6,4,0,1,2,2,13,1,2,8,0,1,4,4,5,0,1,3,0,14,3,0,5,1,2,5,2,5,7,3,0,3,0,5,3,3,0,0,0,0,6,5,3,0,0,1,2,0,0,0,0,0,4,2,2,0,0,3,12,0,0,3,0,4,2,1,3,2,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-21,1,1,11,0,2,0,7,7,9,0,0,42,0,3,1,2,0,2,3,11,0,6,10,6,6,4,0,6,7,9,5,20,1,1,4,4,18,4,5,1,8,0,0,0,6,13,3,4,11,1,3,4,3,0,8,3,19,0,2,3,0,0,4,10,7,1,5,9,0,5,7,7,2,6,5,3,12,7,4,8,1,2,1,3,5,0,1,0,1,0,4,0,3,0,0,1,2,0,3,0,3,1,2,0,2,4,0,0,4,2,1,1,6,1,0,4,0,4,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-22,8,2,3,2,0,1,0,3,9,5,11,47,8,3,0,1,0,4,3,24,1,1,7,3,4,8,0,3,5,5,4,21,1,1,1,2,35,3,12,0,3,3,3,1,2,13,6,5,5,0,1,4,4,1,0,2,25,0,5,4,0,0,2,1,3,1,1,5,0,18,2,4,0,2,3,2,14,4,11,1,5,2,0,0,2,2,0,0,1,0,0,0,2,0,4,2,2,0,1,1,2,4,4,5,1,0,0,0,11,0,2,0,1,1,0,2,2,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-23,8,7,8,6,0,1,3,4,23,3,0,59,7,10,2,5,1,4,4,20,6,9,4,7,4,3,0,7,10,11,28,27,2,4,3,9,36,10,9,2,0,10,1,0,1,29,4,4,7,2,9,10,0,1,4,2,42,0,3,6,0,0,1,9,4,1,6,2,3,18,11,5,3,2,5,8,5,19,16,5,9,1,4,2,12,12,0,1,2,2,2,3,0,0,3,2,2,0,5,1,1,4,11,5,3,0,1,1,12,3,12,5,2,1,0,3,3,9,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-24,8,2,4,3,0,2,2,9,34,4,1,64,13,5,7,2,8,4,4,26,5,3,10,3,5,3,0,6,6,7,21,19,5,4,9,4,46,3,12,3,7,11,6,1,5,22,3,5,7,1,4,3,0,0,8,0,25,0,3,5,0,2,0,6,0,5,1,4,2,10,8,0,0,6,4,8,8,11,12,5,4,3,3,5,3,5,1,2,2,1,8,2,1,1,3,1,1,2,4,2,2,3,5,2,2,3,2,1,11,3,14,0,2,2,3,6,3,13,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-26,8,2,3,0,2,1,2,2,4,1,1,30,3,0,0,2,0,1,9,15,2,0,3,3,3,2,2,7,4,8,7,9,3,1,2,2,16,2,9,3,4,2,0,0,6,10,0,4,7,3,7,2,0,1,0,4,25,0,1,9,0,1,1,5,1,1,5,8,5,3,8,3,0,1,3,2,8,0,5,6,6,4,3,2,0,5,0,0,2,2,0,2,0,0,6,1,1,3,3,1,1,1,0,1,1,1,0,1,0,1,4,0,1,1,6,4,4,6,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-27,0,1,9,7,1,0,3,1,1,1,0,6,0,4,2,3,1,3,1,6,0,4,2,0,2,6,1,3,3,2,0,5,2,1,4,1,15,1,2,1,4,0,1,1,3,17,4,3,3,8,2,5,3,1,1,4,22,0,3,1,0,2,1,5,3,0,0,5,1,0,2,3,0,1,3,1,4,2,6,2,6,1,0,0,0,7,0,0,28,18,3,52,4,0,9,19,21,23,0,0,7,6,13,50,4,2,1,3,9,1,2,0,3,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2016-12-28,4,8,7,5,2,1,2,3,6,1,1,24,4,0,4,3,1,5,4,7,3,10,2,1,6,2,3,4,4,3,7,4,2,5,7,1,4,1,4,3,6,2,0,4,5,19,0,2,9,1,6,5,1,6,6,2,15,2,1,15,0,0,1,3,9,0,5,4,1,11,5,3,0,2,1,0,9,2,13,8,5,5,3,2,3,8,0,1,26,22,8,39,8,0,2,30,49,18,4,1,6,3,23,57,5,6,0,6,2,4,3,1,1,0,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2016-12-29,6,0,7,5,3,0,5,4,5,2,1,23,1,4,5,3,2,11,5,8,1,4,3,1,5,5,1,4,3,5,4,1,1,2,2,5,10,1,6,5,9,0,0,0,1,18,3,3,3,3,4,2,1,1,1,2,18,0,1,7,0,1,6,3,4,1,1,2,4,16,11,2,0,2,1,1,3,5,10,2,4,7,3,1,2,7,0,0,22,5,3,14,1,1,6,6,15,2,7,15,12,8,20,34,0,3,2,2,5,4,2,0,2,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2016-12-30,3,0,5,1,4,1,1,6,6,0,4,16,1,4,2,0,0,6,5,16,3,0,4,0,8,1,2,7,7,1,12,10,3,3,1,6,8,3,4,1,4,0,5,1,5,23,3,3,10,5,8,2,12,1,3,4,20,1,4,16,0,2,10,6,6,2,3,7,2,17,14,5,5,4,3,2,5,12,12,7,12,3,5,3,5,12,1,1,15,17,19,35,3,1,12,14,12,7,0,0,9,3,23,35,5,8,1,8,1,0,1,2,6,6,16,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2016-12-31,4,1,14,5,0,0,1,3,2,2,3,32,5,6,1,4,0,5,6,9,1,3,5,0,0,1,2,5,2,3,13,11,1,3,7,5,9,0,2,3,4,1,2,1,6,17,5,6,8,3,3,2,0,0,3,6,20,1,3,8,0,0,7,3,4,1,0,6,2,13,5,4,1,8,1,3,12,6,11,10,5,8,5,6,2,7,2,0,8,17,7,41,5,11,19,10,15,7,0,0,4,7,25,37,2,6,2,8,1,2,0,0,0,1,9,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
